Person_ID,Family_Line_ID,Generation,First_Name,Gender,Ethnicity,Mother_ID,Father_ID,Spouse_ID,Shared_Ancestry_Key,DOB,DOD,Longevity_Avg_Lifespan,Generation_Avg_Lifespan,Cause_of_Death,Eye_Color,Hair_Color,Skin_Tone,Blood_Group,Birthmark,Freckles,Baldness,Beard_Style_Trend,Condition_Diabetes,Condition_Heart_Issue,Condition_Asthma,Condition_Color_Blindness,Left_Handed,Is_Twin,Nature_of_Person,Recipes_Cuisine,Family_Traditions,Native_Location,Migration_Path,Socioeconomic_Status,Education_Level,Other_Disease,Passion,Disability,Email,Password
P0850,F02,1,Person_850,F,Western European,N/A,N/A,N/A,AFCHCD,01-01-1920,31-12-2014,95,84.40932642,Old Age,Blue,Blonde,Light,O,No,Yes,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R2,Ritual_S3,City_7,,Medium,Bachelor's,,,,person850.p0850@kulsetufamily.com,8c931fad4301a2d883ee4c2b3442bf321af542516ade2636660c3b6a078df7c7
P0851,F05,1,Person_851,M,East Asian,N/A,N/A,N/A,AHJEDC,01-01-1903,01-01-1991,88,82.87634409,Infection,Brown,Brown,Light,A,Yes,Yes,No,Full Beard,No,No,No,No,No,No,Calm,Sweet_R2,Festival_U3,City_5,,Low,PhD,,,,person851.p0851@kulsetufamily.com,773b489d76e9adfbaa705c860d6099bd8cba1b9db98fe91a5eb0d8c0d2d79f8d
P0852,F02,1,Person_852,M,Mixed,N/A,N/A,N/A,DDAACD,01-01-1903,01-01-1988,85,84.40932642,Accident,Brown,Red,Medium,B,No,No,No,Moustache,No,No,No,No,Yes,No,Extrovert,Festive_F2,Ritual_S3,City_8,,High,PhD,,,,person852.p0852@kulsetufamily.com,ac27d279b435d5436514a77177cb78d63cbe7a02563b0e556dbf56f616978aa7
P0853,F02,1,Person_853,M,South Asian,N/A,N/A,N/A,GCFGBF,01-01-1917,01-01-1994,77,84.40932642,Accident,Hazel,Brown,Dark,A,No,No,No,Full Beard,No,Yes,No,No,Yes,No,Calm,Sweet_R1,Ritual_S1,City_1,,High,High School,,,,person853.p0853@kulsetufamily.com,1c88a903da7673280db0547c6a01945c7c78bfbd8483b46540a359ebb2bfe85d
P0854,F05,1,Person_854,F,African,N/A,N/A,N/A,BDFGFB,01-01-1912,31-12-1988,77,82.87634409,Old Age,Brown,Blonde,Medium,O,Yes,No,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R1,Festival_U2,City_2,,Low,PhD,,,,person854.p0854@kulsetufamily.com,9dd23cc72344665c5315449825f56c38344765cf14b80c7e5f711261942d50a9
P0855,F04,1,Person_855,F,Mixed,N/A,N/A,N/A,GGBGHG,01-01-1900,01-01-1985,85,82.9787234,Old Age,Hazel,Black,Light,O,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Festive_F2,Ritual_S3,Village_5,,Low,PhD,,,,person855.p0855@kulsetufamily.com,aacf7c1b298185f286571429c051fd30e20bff11b29933243cf2c319bd380e07
P0856,F05,1,Person_856,M,South Asian,N/A,N/A,N/A,ACCHBD,01-01-1906,31-12-1996,91,82.87634409,Accident,Blue,Gray,Dark,AB,No,Yes,No,Moustache,No,No,No,No,No,No,Aggressive,Festive_F1,Festival_U3,Village_5,,Low,PhD,,,,person856.p0856@kulsetufamily.com,c8677a037350fedbf63a2bfffa7080f14bf4a5faecf2a75ddf903943ddbadaf9
P0857,F01,1,Person_857,F,African,N/A,N/A,N/A,CDCCEH,01-01-1913,01-01-1999,86,84.55913978,Old Age,Hazel,Red,Medium,B,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Festive_F2,Ritual_S3,Village_9,,High,Bachelor's,,,,person857.p0857@kulsetufamily.com,1ccd3c327b3a0db32a51690f33756f77a031c5d06412b32669deb8e8cf69ab49
P0858,F03,1,Person_858,M,African,N/A,N/A,N/A,IJJEJC,01-01-1912,31-12-1998,87,83.27751196,Infection,Hazel,Red,Medium,AB,No,No,Yes,Moustache,No,No,No,No,No,No,Introvert,Festive_F3,Ritual_S2,Village_2,,Low,PhD,,,,person858.p0858@kulsetufamily.com,88959360b80cd7b3adcb08b75e34cc38a4dd9237469890fc2f6f1c762bca0506
P0859,F03,1,Person_859,M,Mixed,N/A,N/A,N/A,JJFIHC,01-01-1904,31-12-1989,86,83.27751196,Infection,Brown,Gray,Medium,A,No,No,No,Full Beard,No,No,No,No,Yes,No,Extrovert,Festive_F3,Ritual_S2,Village_3,,High,Bachelor's,,,,person859.p0859@kulsetufamily.com,832b30d41947c744ef1e3972f5ed6d186fac60c0164a6460dafb4349f1fd0796
P0860,F03,1,Person_860,F,South Asian,N/A,N/A,N/A,EDJAEB,01-01-1908,01-01-1988,80,83.27751196,Accident,Green,Blonde,Dark,A,No,Yes,No,N/A,No,Yes,No,No,No,No,Artistic,Sweet_R2,Ritual_S1,Village_1,,Low,PhD,,,,person860.p0860@kulsetufamily.com,51ef9cc6f02e0423cf5eb441140c5c96184e516854f34dba345ade7255a368d6
P0861,F01,1,Person_861,M,Western European,N/A,N/A,N/A,GBIGCF,01-01-1903,31-12-1977,75,84.55913978,Infection,Green,Blonde,Dark,O,No,Yes,No,Moustache,No,No,No,No,Yes,No,Introvert,Sweet_R2,Ritual_S1,Village_2,,High,High School,,,,person861.p0861@kulsetufamily.com,7c06aef456172c2bac1c93180dc801e4a38d3d47ccca48c768d2820cb303b56a
P0862,F02,1,Person_862,M,Western European,N/A,N/A,N/A,CAJDCD,01-01-1903,31-12-1997,95,84.40932642,Infection,Blue,Blonde,Light,B,No,No,No,Full Beard,No,No,No,No,Yes,No,Artistic,Festive_F2,Ritual_S2,City_9,,High,PhD,,,,person862.p0862@kulsetufamily.com,515834da6b33eead0c010845a782f5b11fba64fe95041875731ffb94415960fa
P0863,F05,1,Person_863,M,South Asian,N/A,N/A,N/A,EBHCBH,01-01-1915,31-12-2000,86,82.87634409,Accident,Brown,Black,Medium,AB,No,Yes,Yes,Full Beard,No,No,No,No,No,No,Spiritual,Sweet_R1,Ritual_S1,Village_5,,Medium,High School,,,,person863.p0863@kulsetufamily.com,a55cd737eb2255e83580de1ddb4a7c48cce7a360ef3029e9fc43360ac62b320b
P0864,F05,1,Person_864,F,Western European,N/A,N/A,N/A,IEDHIF,01-01-1908,01-01-1996,88,82.87634409,Infection,Green,Black,Medium,B,No,No,No,N/A,No,No,No,No,Yes,No,Spiritual,Festive_F2,Festival_U2,Village_7,,Low,Bachelor's,,,,person864.p0864@kulsetufamily.com,3c7c7eb3eb1132409fbce18f15a5aa4dde84d2a6e490650122a0ccf20d31e177
P0865,F02,1,Person_865,F,Western European,N/A,N/A,N/A,IDCCFB,01-01-1910,01-01-1987,77,84.40932642,Accident,Green,Gray,Light,AB,No,No,No,N/A,No,No,No,No,No,No,Spiritual,Sweet_R1,Festival_U3,City_8,,Medium,PhD,,,,person865.p0865@kulsetufamily.com,2b06f4fe2d6c9302244f22ff97170231a141d2722f03293e26ac4267d99fdb61
P0866,F03,1,Person_866,M,Western European,N/A,N/A,N/A,FCIDBG,01-01-1912,31-12-2001,90,83.27751196,Accident,Green,Red,Medium,B,No,No,No,Moustache,No,No,No,No,No,No,Artistic,Festive_F1,Festival_U1,Village_7,,Low,High School,,,,person866.p0866@kulsetufamily.com,4199610a79ff13efabb39b9473e5e5085d523feef1134b8552d499990fc294e0
P0867,F02,1,Person_867,M,African,N/A,N/A,N/A,CDEGBB,01-01-1905,01-01-1997,92,84.40932642,Infection,Green,Red,Medium,A,No,No,No,Moustache,No,No,No,No,Yes,No,Aggressive,Sweet_R2,Ritual_S3,Village_4,,Low,PhD,,,,person867.p0867@kulsetufamily.com,f0b3e274ae9b9ec0ac5582da14cd408ec6edbd0eba6d52882f20b78b573bf533
P0868,F04,1,Person_868,M,African,N/A,N/A,N/A,AIAGDI,01-01-1908,31-12-1996,89,82.9787234,Infection,Green,Gray,Dark,A,No,No,No,Full Beard,No,No,No,No,Yes,No,Spiritual,Sweet_R2,Festival_U3,City_6,,Low,Bachelor's,,,,person868.p0868@kulsetufamily.com,64cbcbff9b4057821ca53137de794e08b05f96e15d624dad87a28ce7140790c0
P0869,F04,1,Person_869,M,South Asian,N/A,N/A,N/A,BBDCEI,01-01-1909,01-01-1986,77,82.9787234,Old Age,Blue,Blonde,Light,A,No,No,No,Full Beard,No,No,No,No,No,No,Introvert,Festive_F2,Festival_U2,City_2,,Low,Bachelor's,,,,person869.p0869@kulsetufamily.com,aa907d2db665526c4864b04063d96ff000c7e7d3385d29836431de4d8f3a1e33
P0870,F03,1,Person_870,M,African,N/A,N/A,N/A,CJIEBJ,01-01-1903,01-01-1987,84,83.27751196,Old Age,Hazel,Brown,Light,B,No,No,No,Moustache,No,No,No,No,Yes,No,Extrovert,Sweet_R2,Ritual_S2,City_9,,Medium,High School,,,,person870.p0870@kulsetufamily.com,9858b7f4cf9ab5088d9fba3adb29c2384cca8454a54af8014c07cfa8e19999b8
P0871,F02,1,Person_871,F,Western European,N/A,N/A,N/A,FIICBE,01-01-1920,31-12-2005,86,84.40932642,Infection,Brown,Blonde,Dark,A,No,No,No,N/A,No,No,No,No,No,No,Calm,Festive_F2,Ritual_S1,City_5,,Medium,Bachelor's,,,,person871.p0871@kulsetufamily.com,7eb5040cff492917c0daaa3c37e789e04b5f871de01e2566195fbef8ad943aec
P0872,F02,1,Person_872,M,Western European,N/A,N/A,N/A,CJBEGG,01-01-1909,01-01-1991,82,84.40932642,Infection,Brown,Red,Medium,B,No,No,No,Moustache,No,No,No,No,Yes,No,Aggressive,Sweet_R3,Ritual_S2,Village_3,,Medium,High School,,,,person872.p0872@kulsetufamily.com,7e7a1b44e2df07eb66cdc4235c320fe0e717ab59bb5843a227e9bf6fd3e80972
P0873,F02,1,Person_873,F,South Asian,N/A,N/A,N/A,EEHGCB,01-01-1900,01-01-1994,94,84.40932642,Infection,Green,Gray,Dark,O,No,No,No,N/A,No,No,No,No,Yes,No,Introvert,Sweet_R3,Festival_U3,Village_4,,Low,High School,,,,person873.p0873@kulsetufamily.com,d6899685eee0a041da0ef9d4963cc97a0614cb5dac8b596509a4606ff4e6965c
P0874,F03,1,Person_874,F,East Asian,N/A,N/A,N/A,JFCFHA,01-01-1903,01-01-1996,93,83.27751196,Infection,Brown,Gray,Light,B,No,Yes,No,N/A,No,No,No,No,No,No,Spiritual,Festive_F3,Ritual_S3,Village_6,,Medium,Bachelor's,,,,person874.p0874@kulsetufamily.com,2d82be0cc9611edc58e237285a52cbc357992310870e55459581687c2b81ad0f
P0875,F05,1,Person_875,M,African,N/A,N/A,N/A,GADCII,01-01-1909,01-01-1988,79,82.87634409,Infection,Blue,Brown,Medium,A,No,Yes,No,Moustache,No,No,No,No,No,No,Spiritual,Sweet_R3,Festival_U1,Village_4,,Medium,PhD,,,,person875.p0875@kulsetufamily.com,3e796e8340908ea6818cc47b0e42e46b68b109503db3fdcf53c66c049d9b5355
P0876,F04,1,Person_876,F,Mixed,N/A,N/A,N/A,AGCJGG,01-01-1913,01-01-2006,93,82.9787234,Accident,Blue,Gray,Light,B,No,No,No,N/A,No,No,No,No,No,No,Introvert,Sweet_R3,Ritual_S1,Village_5,,Low,High School,,,,person876.p0876@kulsetufamily.com,b8ae8313e6721814cb856c98afd618ec29a036c24e12e4795af17711a8ca338d
P0877,F01,1,Person_877,F,Western European,N/A,N/A,N/A,DFEGFI,01-01-1907,31-12-1988,82,84.55913978,Infection,Brown,Gray,Light,B,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Festive_F1,Festival_U3,Village_8,,Low,PhD,,,,person877.p0877@kulsetufamily.com,6954f4bd60dff0ed3063bf2bfdf7ab00dec9980d56a8603c3ccd930c167b2631
P0878,F04,1,Person_878,F,African,N/A,N/A,N/A,DIFEFD,01-01-1914,31-12-1996,83,82.9787234,Infection,Blue,Blonde,Medium,O,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Sweet_R2,Festival_U1,City_4,,Low,High School,,,,person878.p0878@kulsetufamily.com,91f9c54d14e0bd62076a5dfbddec68c86d4e5752d580562705a1c5a068538f81
P0879,F05,1,Person_879,F,African,N/A,N/A,N/A,HHBHIF,01-01-1911,01-01-2004,93,82.87634409,Accident,Hazel,Gray,Dark,B,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R1,Festival_U2,Village_3,,Medium,PhD,,,,person879.p0879@kulsetufamily.com,f7ee9ac0e4066bf6e711337a136211ad8470f4aea0174822289373c80e017d72
P0880,F04,1,Person_880,F,Western European,N/A,N/A,N/A,CGHGBI,01-01-1918,01-01-2012,94,82.9787234,Accident,Green,Brown,Light,O,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R1,Ritual_S1,City_8,,High,High School,,,,person880.p0880@kulsetufamily.com,29c0869a6b84555a40b98f4687603d6030ab5ad475a1c2cfb83fcc1696b6604a
P0881,F03,1,Person_881,F,South Asian,N/A,N/A,N/A,JCHCFG,01-01-1905,01-01-1986,81,83.27751196,Old Age,Blue,Blonde,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Festive_F2,Ritual_S3,Village_3,,High,PhD,,,,person881.p0881@kulsetufamily.com,ba0658562621908cdd3061d11c88d96c364ac81ebb47f84ead9a7d4b6eeed1a4
P0882,F04,1,Person_882,M,Western European,N/A,N/A,N/A,EFFIJB,01-01-1917,01-01-1994,77,82.9787234,Accident,Green,Brown,Dark,AB,No,No,No,Full Beard,No,No,No,No,No,No,Spiritual,Festive_F3,Ritual_S3,City_5,,Medium,PhD,,,,person882.p0882@kulsetufamily.com,7ce92b69ee98321c4b916c42ed86e4bb80b6ef6d470c8f2121643d0abac63c3f
P0883,F02,1,Person_883,M,South Asian,N/A,N/A,N/A,FADFHI,01-01-1917,01-01-1996,79,84.40932642,Accident,Green,Gray,Dark,A,No,Yes,No,Moustache,No,Yes,No,No,Yes,No,Artistic,Sweet_R3,Festival_U3,Village_5,,High,Bachelor's,,,,person883.p0883@kulsetufamily.com,e60ddcf11cdcd1ae8d9b52484ad1786f82ac9dd1a493c95d8c0d7fef5ba811b2
P0884,F01,1,Person_884,M,Mixed,N/A,N/A,N/A,HFEIFA,01-01-1920,31-12-2000,81,84.55913978,Accident,Green,Red,Light,A,No,No,No,Moustache,No,No,No,No,Yes,No,Extrovert,Festive_F1,Ritual_S2,Village_5,,Medium,High School,,,,person884.p0884@kulsetufamily.com,6aa7b162c8630a58ab66f9844aa750391082a4b4dff038dbdd70a76537ba8178
P0885,F02,1,Person_885,F,East Asian,N/A,N/A,N/A,EFGAGB,01-01-1901,01-01-1976,75,84.40932642,Infection,Hazel,Gray,Dark,A,No,No,No,N/A,No,No,No,No,No,No,Introvert,Sweet_R1,Ritual_S2,Village_9,,Medium,PhD,,,,person885.p0885@kulsetufamily.com,a904b156355c8dbbdf5c50d4734352b72a845f772cb0ed2d370d8f3dbeacd67d
P0886,F02,1,Person_886,F,South Asian,N/A,N/A,N/A,EIGIAF,01-01-1902,01-01-1978,76,84.40932642,Infection,Hazel,Blonde,Light,A,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F2,Festival_U1,Village_8,,High,High School,,,,person886.p0886@kulsetufamily.com,f881cb5e008af1c17d482a4641d76b0f462435058bbb629a8da354deaca7e8d7
P0887,F04,1,Person_887,M,African,N/A,N/A,N/A,IABJDB,01-01-1912,31-12-1993,82,82.9787234,Accident,Blue,Brown,Dark,O,No,No,No,Moustache,No,No,No,No,No,No,Introvert,Sweet_R1,Ritual_S1,City_9,,Medium,Bachelor's,,,,person887.p0887@kulsetufamily.com,5c8136450840fdca1c74e98a369f298cb098aa5340166ba5f1ba20d75ea2079a
P0888,F01,1,Person_888,M,Western European,N/A,N/A,N/A,BEHDCH,01-01-1913,01-01-1988,75,84.55913978,Old Age,Brown,Brown,Medium,AB,No,No,No,Full Beard,No,No,No,No,No,No,Spiritual,Festive_F1,Ritual_S3,City_6,,Medium,PhD,,,,person888.p0888@kulsetufamily.com,39d5a76731a32f17240bde911de9379235ea43df4b58b8d931c7b965e49094e5
P0889,F02,1,Person_889,F,African,N/A,N/A,N/A,JIDEHE,01-01-1919,01-01-1996,77,84.40932642,Infection,Hazel,Blonde,Medium,A,No,Yes,No,N/A,No,No,Yes,No,No,No,Introvert,Festive_F2,Festival_U2,City_6,,High,Bachelor's,,,,person889.p0889@kulsetufamily.com,6d9f87639257810ac8aa4933e1650c796a22ab633db01827a756b33ae4e02fd2
P0890,F03,1,Person_890,M,Mixed,N/A,N/A,N/A,AGFAAI,01-01-1901,01-01-1982,81,83.27751196,Old Age,Green,Blonde,Dark,AB,No,No,No,Moustache,No,No,No,No,No,No,Introvert,Festive_F3,Ritual_S1,Village_8,,High,PhD,,,,person890.p0890@kulsetufamily.com,e2ac379cceba3170956d3d8425f3f14b2c813158e58205fda584a4e876d9a126
P0891,F04,1,Person_891,M,Mixed,N/A,N/A,N/A,IFHCCG,01-01-1910,31-12-2004,95,82.9787234,Infection,Hazel,Brown,Dark,A,No,No,No,Moustache,No,No,No,No,Yes,No,Spiritual,Sweet_R3,Festival_U2,Village_3,,Medium,Bachelor's,,,,person891.p0891@kulsetufamily.com,91e940bb4acaca33a52f40209357cc2894c22d452d9137e94b10332828d2469b
P0892,F02,1,Person_892,M,Western European,N/A,N/A,N/A,DGFCJJ,01-01-1909,01-01-1990,81,84.40932642,Old Age,Green,Red,Light,B,No,No,No,Full Beard,No,No,No,No,Yes,No,Calm,Sweet_R3,Ritual_S1,City_6,,High,Bachelor's,,,,person892.p0892@kulsetufamily.com,b64f75c991fcc0f2ae1093a8a25c85da73a15df8fcfca94f204ee119fbd30e0e
P0893,F04,1,Person_893,M,East Asian,N/A,N/A,N/A,EFCGAA,01-01-1908,31-12-1974,67,82.9787234,Accident,Green,Blonde,Light,A,No,No,No,Moustache,No,Yes,No,No,No,No,Artistic,Festive_F3,Ritual_S2,Village_3,,Medium,High School,,,,person893.p0893@kulsetufamily.com,97916c9baa5e23ee570ed41a372d6d0f929cba9c40751d54a3cb16fea8b03cdf
P0894,F02,1,Person_894,F,Western European,N/A,N/A,N/A,GHBFCG,01-01-1905,01-01-1989,84,84.40932642,Old Age,Green,Gray,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Festive_F2,Ritual_S1,City_4,,Low,PhD,,,,person894.p0894@kulsetufamily.com,897750806be90d2dc952699b390af5adcdbb132ecb78b3f2a73eff781c7df046
P0895,F01,1,Person_895,F,Western European,N/A,N/A,N/A,EHBDFF,01-01-1904,01-01-1984,80,84.55913978,Infection,Green,Black,Medium,O,No,Yes,No,N/A,No,No,No,No,No,No,Aggressive,Festive_F2,Festival_U2,Village_3,,High,High School,,,,person895.p0895@kulsetufamily.com,237391cbb48a539ef30eb9387c9dd0fe5574af88266bdbe357f492c33fcc4061
P0896,F01,1,Person_896,M,African,N/A,N/A,N/A,HJIEGE,01-01-1902,01-01-1992,90,84.55913978,Accident,Green,Black,Light,AB,No,No,No,Full Beard,No,No,No,No,No,No,Spiritual,Festive_F2,Festival_U2,City_9,,High,High School,,,,person896.p0896@kulsetufamily.com,41d774247e22dec5e9b0b578f96c999f07d576b1b04fedbffd2bbeb0e7a3efb4
P0897,F04,1,Person_897,M,Mixed,N/A,N/A,N/A,DEDFAI,01-01-1909,01-01-1994,85,82.9787234,Accident,Hazel,Brown,Light,A,No,No,No,Moustache,No,No,No,No,Yes,No,Spiritual,Festive_F1,Festival_U1,Village_5,,Low,PhD,,,,person897.p0897@kulsetufamily.com,dbdaa78581606d5c9a11a05da3cdf11cd6ac69db466e190a0fb0a12974c212d4
P0898,F04,1,Person_898,M,South Asian,N/A,N/A,N/A,HAABCD,01-01-1917,01-01-1988,71,82.9787234,Heart Failure,Hazel,Black,Dark,O,No,No,No,Moustache,No,Yes,No,No,Yes,No,Artistic,Festive_F1,Festival_U3,Village_1,,Low,PhD,,,,person898.p0898@kulsetufamily.com,a00ae27a490c29ac6ef4734eb8acb45a8542bf1dd4fa770e8c62b0936d00154d
P0899,F02,1,Person_899,F,Western European,N/A,N/A,N/A,BIIIBI,01-01-1910,31-12-2004,95,84.40932642,Old Age,Blue,Red,Medium,AB,No,No,No,N/A,No,No,Yes,No,No,No,Aggressive,Sweet_R1,Festival_U3,Village_6,,Low,PhD,,,,person899.p0899@kulsetufamily.com,da10e17b1f001bc8742ec6d814a1aae6ac6b7a27abb06acc4e490285194d2a71
P0900,F03,1,Person_900,M,East Asian,N/A,N/A,N/A,BBFEEA,01-01-1907,31-12-2000,94,83.27751196,Accident,Blue,Black,Medium,A,No,No,No,Moustache,No,No,No,No,No,No,Introvert,Festive_F1,Ritual_S3,Village_3,,High,High School,,,,person900.p0900@kulsetufamily.com,86d73c4abc5219f73ff040c68a75e01bd80b13e38e88efe625d01859c614b95b
P0901,F03,1,Person_901,M,African,N/A,N/A,N/A,JCGEEE,01-01-1907,01-01-1996,89,83.27751196,Infection,Brown,Black,Light,A,No,No,No,Moustache,No,No,No,No,Yes,No,Extrovert,Festive_F3,Ritual_S1,City_3,,High,Bachelor's,,,,person901.p0901@kulsetufamily.com,0569c225a53ce87086b7b37635a30896e4309ca1cfa8869cc480e48fe8d36d29
P0902,F04,1,Person_902,F,Mixed,N/A,N/A,N/A,BJJFGB,01-01-1907,01-01-2000,93,82.9787234,Infection,Hazel,Gray,Light,AB,Yes,No,No,N/A,No,No,No,No,No,No,Aggressive,Sweet_R2,Festival_U2,Village_9,,High,PhD,,,,person902.p0902@kulsetufamily.com,794c8d6c9c5ca0d6fcbc66d8a1f08d74d77af170dcb95e0db9e9a5768066accf
P0903,F04,1,Person_903,M,Western European,N/A,N/A,N/A,ICBEBI,01-01-1912,31-12-1988,77,82.9787234,Accident,Blue,Brown,Medium,AB,No,No,No,Moustache,Yes,No,No,No,Yes,No,Introvert,Festive_F2,Festival_U2,Village_4,,High,Bachelor's,,,,person903.p0903@kulsetufamily.com,b27722d1416c15375b89137352767158a4e41d7e56525d9f0625f5fc5691e3a6
P0904,F03,1,Person_904,F,East Asian,N/A,N/A,N/A,BGCDFB,01-01-1907,31-12-1985,79,83.27751196,Infection,Hazel,Black,Dark,AB,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Sweet_R2,Festival_U1,Village_3,,Medium,High School,,,,person904.p0904@kulsetufamily.com,994b1b3d87f1019df0a568f3544acfd5cc0daba90e3f70474459fd210bb572a5
P0905,F05,1,Person_905,M,Mixed,N/A,N/A,N/A,BGHBBG,01-01-1915,31-12-2009,95,82.87634409,Accident,Green,Brown,Dark,AB,Yes,No,No,Moustache,No,No,No,No,Yes,No,Spiritual,Sweet_R2,Festival_U2,Village_7,,Low,Bachelor's,,,,person905.p0905@kulsetufamily.com,dff514a5512763672ebea3bc392d088861c05700fcb18d860219a34c13c12c84
P0906,F04,1,Person_906,F,African,N/A,N/A,N/A,DCDAFJ,01-01-1917,01-01-1999,82,82.9787234,Infection,Blue,Red,Light,B,No,No,No,N/A,No,No,No,No,No,No,Artistic,Festive_F2,Ritual_S1,Village_7,,High,Bachelor's,,,,person906.p0906@kulsetufamily.com,ffd15c5fbc82805740201958def25caee55443afaef629e2c7792ec9ca7ed97d
P0907,F02,1,Person_907,M,Mixed,N/A,N/A,N/A,FHGHJD,01-01-1915,31-12-2005,91,84.40932642,Accident,Green,Blonde,Medium,AB,No,No,No,Full Beard,No,No,No,No,No,No,Artistic,Festive_F1,Festival_U3,Village_8,,High,High School,,,,person907.p0907@kulsetufamily.com,3da5de379d666e3effa185e953d78c89fe831c64381ef0e2ef19a7dc52b1255a
P0908,F02,1,Person_908,M,Western European,N/A,N/A,N/A,IEIEIE,01-01-1920,01-01-2012,92,84.40932642,Infection,Hazel,Red,Dark,A,No,Yes,No,Full Beard,No,No,No,No,No,No,Aggressive,Festive_F2,Festival_U1,Village_5,,Medium,Bachelor's,,,,person908.p0908@kulsetufamily.com,aa9e95d4ad5f3ff3bc5d2ab41b96a78c0b63b70339c8efa9219cdb42509d8bae
P0909,F01,1,Person_909,F,South Asian,N/A,N/A,N/A,BDCGFF,01-01-1920,31-12-2002,83,84.55913978,Accident,Hazel,Black,Light,O,Yes,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Sweet_R1,Festival_U1,City_7,,Medium,PhD,,,,person909.p0909@kulsetufamily.com,0b0a8a447383f4060f0a6511220c9d3cc5254a3a6970eb32b87e4ceaa1f8ba51
P0910,F05,1,Person_910,M,Western European,N/A,N/A,N/A,CIGIBH,01-01-1903,31-12-1997,95,82.87634409,Infection,Brown,Red,Dark,B,Yes,No,No,Full Beard,No,No,No,No,Yes,No,Aggressive,Sweet_R2,Ritual_S1,Village_6,,High,High School,,,,person910.p0910@kulsetufamily.com,2a65ef234203abf665b12e70093262b84e0547077a9aa8bed45a4a31fea9f446
P0911,F03,1,Person_911,M,Western European,N/A,N/A,N/A,HGCJAD,01-01-1909,01-01-2004,95,83.27751196,Accident,Brown,Gray,Light,AB,No,No,Yes,Full Beard,No,No,No,No,No,No,Aggressive,Sweet_R1,Ritual_S3,Village_4,,Low,High School,,,,person911.p0911@kulsetufamily.com,84273f1593de8d688532b5b2b619257be1923c53babd15027b169dd1de00e884
P0912,F03,1,Person_912,F,East Asian,N/A,N/A,N/A,FIHJEI,01-01-1904,31-12-1981,78,83.27751196,Accident,Hazel,Blonde,Light,O,No,No,No,N/A,No,No,No,Yes,Yes,No,Spiritual,Sweet_R3,Festival_U3,Village_4,,Low,Bachelor's,,,,person912.p0912@kulsetufamily.com,fc93e776c2299002ffd31b51c2d3255b019d8584af44780de90cbd47fa071368
P0913,F01,1,Person_913,F,South Asian,N/A,N/A,N/A,IGCIEJ,01-01-1915,01-01-2007,92,84.55913978,Infection,Blue,Red,Light,AB,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R2,Festival_U3,Village_4,,Medium,High School,,,,person913.p0913@kulsetufamily.com,29f7cadc70c1bfbbbdc10d033536fb4a9386f14818228c3b529962d00c9a28f3
P0914,F04,1,Person_914,M,East Asian,N/A,N/A,N/A,GHGBAH,01-01-1905,01-01-1992,87,82.9787234,Old Age,Blue,Gray,Light,AB,Yes,No,Yes,Full Beard,No,No,No,No,No,No,Artistic,Sweet_R2,Festival_U2,City_8,,Low,High School,,,,person914.p0914@kulsetufamily.com,e5f2198b5e987580c8715c946136a21a7f8e0f5a70e73e2297ca6fe16427f03f
P0915,F04,1,Person_915,F,East Asian,N/A,N/A,N/A,GCHFGF,01-01-1911,01-01-1996,85,82.9787234,Infection,Hazel,Blonde,Dark,A,No,No,No,N/A,No,No,No,No,No,No,Introvert,Festive_F3,Festival_U2,Village_6,,Medium,Bachelor's,,,,person915.p0915@kulsetufamily.com,68ceb32fff03a4a51936101a515e9cb52ff3c96fc46390f21d087aa3fbbf4236
P0916,F02,1,Person_916,M,South Asian,N/A,N/A,N/A,BHGCBC,01-01-1909,01-01-2002,93,84.40932642,Old Age,Hazel,Gray,Dark,B,No,No,Yes,Full Beard,No,No,No,No,No,No,Calm,Sweet_R3,Ritual_S3,City_9,,Medium,PhD,,,,person916.p0916@kulsetufamily.com,de681d37a67f7e31c99d82602d246b7fbb8afb13ff0cffafbe8f8d2f11a68fbb
P0917,F04,1,Person_917,M,Mixed,N/A,N/A,N/A,FBCJFE,01-01-1917,01-01-2001,84,82.9787234,Organ Failure,Blue,Gray,Dark,O,No,No,No,Moustache,Yes,No,No,No,No,No,Extrovert,Sweet_R3,Ritual_S1,Village_1,,Medium,High School,,,,person917.p0917@kulsetufamily.com,cdbb1389e798a40f0d3062c02ebc5d234b5b6e89a18cb2852805eed0c888c08e
